Orthogroup	species10.transcriptome.dna.fa.transdecoder.pep_defl	species01.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000013t1_180-7301.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm000215t1_84-7202.p1
OG0000001	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000957t1_124-2838.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm000891t1_199-4410.p1
OG0000002	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001142t1_14-2545.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001349t1_522-3836.p1
OG0000003	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000468t1_101-3604.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001385t1_145-3645.p1
OG0000004	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001916t1_335-1936.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001552t2_278-1702.p1
OG0000006	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000788t1_526-3432.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm002013t1_129-3047.p1
OG0000007	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000822t1_103-2949.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm002098t1_172-3030.p1
OG0000008	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000504t1_44-3442.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001479t1_94-3492.p1
OG0000010	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000570t1_187-3381.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001615t1_115-3306.p1
OG0000011	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001240t1_5-2437.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001898t1_255-3140.p1
OG0000012	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000700t1_57-3077.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001931t1_37-3018.p1
OG0000013	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001005t1_656-2674.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm002458t1_231-2624.p1
OG0000016	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000864t1_114-2894.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm002210t1_85-2865.p1
OG0000020	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000225t1_143-4360.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm000865t1_159-4385.p1
OG0000021	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000397t1_153-3800.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm001268t1_87-3737.p1
OG0000027	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000084t1_2-5521.p1	species01.transcriptome.dna.fa.transdecoder.pep|Procl2_EVm000129t1_378-8996.p1
