Orthogroup	species03.transcriptome.dna.fa.transdecoder.pep_defl	species05.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000046t1_109-7233.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000095t1_181-7299.p1
OG0000001	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000592t1_1093-4455.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000868t1_10-3303.p1
OG0000002	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000513t1_154-3480.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000708t1_348-3647.p1
OG0000003	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm001781t1_138-3639.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000734t1_64-3573.p1
OG0000004	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm003758t1_0-1376.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000420t1_2847-4580.p1
OG0000005	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm001716t1_50-2035.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000959t1_143-3274.p1
OG0000006	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000782t1_198-3110.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001147t1_436-3354.p1
OG0000007	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000813t1_139-3003.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001200t1_272-3136.p1
OG0000008	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000529t1_69-3467.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001113t1_46-2982.p1
OG0000009	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000583t1_6-3284.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000861t1_16-3294.p1
OG0000010	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000600t1_116-3253.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm007313t1_131-1367.p1
OG0000011	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000822t1_2-2941.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001197t1_12-2939.p1
OG0000013	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm001121t1_225-2444.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001737t1_290-2161.p1
OG0000014	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000032t1_28-7995.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000060t1_104-8080.p1
OG0000015	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000463t1_93-3686.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000707t1_80-3610.p1
OG0000016	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000942t1_251-2869.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001263t1_102-2882.p1
OG0000017	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000900t1_231-2882.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm001264t1_149-2833.p1
OG0000020	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000281t1_171-4394.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000465t1_126-4364.p1
OG0000021	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000444t1_150-3797.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000665t1_172-3822.p1
OG0000022	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000474t1_86-3604.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000550t1_219-3740.p1
OG0000024	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000672t1_63-3540.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm002453t1_108-2090.p1
OG0000025	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000540t1_122-3457.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000798t2_133-3474.p1
OG0000026	species03.transcriptome.dna.fa.transdecoder.pep|MetmagEVm000448t1_267-3896.p1	species05.transcriptome.dna.fa.transdecoder.pep|ChequaEVm000541t1_359-3991.p1
