Orthogroup	species02.transcriptome.dna.fa.transdecoder.pep_defl	species09.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000015t1_133-7224.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000082t1_2-4888.p1
OG0000001	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000102t1_63-4367.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000155t1_453-4658.p1
OG0000003	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000229t1_94-3615.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000318t1_254-3760.p1
OG0000004	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000538t1_78-2753.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm001369t1_599-2272.p1
OG0000005	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000415t1_140-3058.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000480t1_135-3236.p1
OG0000006	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000418t1_146-3058.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000600t1_400-3300.p1
OG0000007	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000485t1_109-2877.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000811t1_189-2747.p1
OG0000008	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000270t1_162-3485.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000363t1_31-3429.p1
OG0000009	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000278t1_62-3343.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000407t1_17-3295.p1
OG0000011	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000529t1_98-2788.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm001818t1_1-1827.p1
OG0000012	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000389t1_139-3123.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000718t1_30-2684.p1
OG0000013	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000507t1_112-2835.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000780t1_500-2674.p1
OG0000016	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000471t1_91-2877.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000662t1_98-2878.p1
OG0000017	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000495t1_162-2912.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000990t1_1-2583.p1
OG0000020	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000202t1_1-3915.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000147t1_127-4323.p1
OG0000021	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm001044t1_155-3857.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000278t1_131-3778.p1
OG0000023	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000201t1_65-3682.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm004251t1_220-1146.p1
OG0000025	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000273t1_134-3442.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000372t1_276-3620.p1
OG0000026	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000137t1_122-4129.p1	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000197t1_341-3970.p1
