Orthogroup	species02.transcriptome.dna.fa.transdecoder.pep_defl	species04.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000015t1_133-7224.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000163t1_54-7178.p1
OG0000001	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000102t1_63-4367.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000683t1_262-4464.p1
OG0000002	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000325t1_100-3249.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001054t1_324-3665.p1
OG0000003	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000229t1_94-3615.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001114t1_96-3587.p1
OG0000004	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000538t1_78-2753.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000403t1_3620-5206.p1
OG0000005	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000415t1_140-3058.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001353t1_88-3270.p1
OG0000006	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000418t1_146-3058.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001640t1_196-3108.p1
OG0000007	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000485t1_109-2877.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001678t1_47-2914.p1
OG0000008	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000270t1_162-3485.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001177t1_70-3468.p1
OG0000009	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000278t1_62-3343.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001268t1_9-3287.p1
OG0000010	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000474t1_180-3044.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001273t1_147-3281.p1
OG0000011	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000529t1_98-2788.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001598t1_2-2947.p1
OG0000014	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000009t1_62-7585.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000125t1_400-8376.p1
OG0000015	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000208t1_110-3703.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001051t1_101-3652.p1
OG0000016	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000471t1_91-2877.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001599t1_14-2722.p1
OG0000017	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000495t1_162-2912.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001853t1_62-2713.p1
OG0000018	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm001111t1_109-3811.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000626t1_104-4411.p1
OG0000019	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000606t1_219-3940.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm003181t1_208-2139.p1
OG0000020	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000202t1_1-3915.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000663t1_99-4331.p1
OG0000022	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000204t1_165-3773.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001007t1_141-3710.p1
OG0000023	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000201t1_65-3682.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm003791t1_57-1925.p1
OG0000024	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000300t1_21-3717.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001119t1_272-3742.p1
OG0000025	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000273t1_134-3442.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001199t1_467-3802.p1
OG0000028	species02.transcriptome.dna.fa.transdecoder.pep|BommorEVm000469t1_2-3019.p1	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000958t1_401-3562.p1
