Orthogroup	species08.transcriptome.dna.fa.transdecoder.pep_defl	species07.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000169t1_1-6654.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000116t1_140-7267.p1
OG0000001	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000588t1_485-4690.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000694t1_154-4365.p1
OG0000002	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000918t1_337-3663.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001082t1_353-3622.p1
OG0000004	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000299t1_3741-5498.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm004350t1_396-2084.p1
OG0000005	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001149t1_258-3443.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001420t1_120-3299.p1
OG0000006	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001411t1_201-3119.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001713t1_457-3366.p1
OG0000012	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001336t1_50-3031.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001597t1_269-3277.p1
OG0000014	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000089t1_110-8077.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000103t1_16-7977.p1
OG0000015	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000865t1_94-3681.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001090t1_100-3633.p1
OG0000018	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000508t1_72-4466.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000588t1_99-4511.p1
OG0000025	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000996t1_216-3527.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001228t1_125-3451.p1
