Orthogroup	species08.transcriptome.dna.fa.transdecoder.pep_defl	species12.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000169t1_1-6654.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000038t1_76-7197.p1
OG0000001	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000588t1_485-4690.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm002228t1_1-1773.p1
OG0000002	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000918t1_337-3663.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm002449t1_0-1745.p1
OG0000005	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001149t1_258-3443.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000470t1_106-3156.p1
OG0000006	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001411t1_201-3119.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm001468t1_18-1994.p1
OG0000012	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm001336t1_50-3031.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000547t1_17-2992.p1
OG0000014	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000089t1_110-8077.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000066t1_31-6117.p1
OG0000018	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000508t1_72-4466.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000161t1_220-4626.p1
OG0000022	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000860t1_848-4342.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000541t1_125-2950.p1
OG0000026	species08.transcriptome.dna.fa.transdecoder.pep|GeclaM_EVm000858t1_249-3878.p1	species12.transcriptome.dna.fa.transdecoder.pep|PenvanEVm000234t2_352-3984.p1
