Orthogroup	species04.transcriptome.dna.fa.transdecoder.pep_defl	species10.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000163t1_54-7178.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000013t1_180-7301.p1
OG0000001	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000683t1_262-4464.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000957t1_124-2838.p1
OG0000002	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001054t1_324-3665.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001142t1_14-2545.p1
OG0000003	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001114t1_96-3587.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000468t1_101-3604.p1
OG0000004	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000403t1_3620-5206.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001916t1_335-1936.p1
OG0000006	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001640t1_196-3108.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000788t1_526-3432.p1
OG0000007	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001678t1_47-2914.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000822t1_103-2949.p1
OG0000008	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001177t1_70-3468.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000504t1_44-3442.p1
OG0000010	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001273t1_147-3281.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000570t1_187-3381.p1
OG0000011	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001598t1_2-2947.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001240t1_5-2437.p1
OG0000016	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001599t1_14-2722.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000864t1_114-2894.p1
OG0000020	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000663t1_99-4331.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000225t1_143-4360.p1
OG0000027	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000094t1_159-8705.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000084t1_2-5521.p1
