Orthogroup	species04.transcriptome.dna.fa.transdecoder.pep_defl	species07.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000163t1_54-7178.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000116t1_140-7267.p1
OG0000001	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000683t1_262-4464.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000694t1_154-4365.p1
OG0000002	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001054t1_324-3665.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001082t1_353-3622.p1
OG0000003	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001114t1_96-3587.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001130t1_121-3627.p1
OG0000004	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000403t1_3620-5206.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm004350t1_396-2084.p1
OG0000005	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001353t1_88-3270.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001420t1_120-3299.p1
OG0000006	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001640t1_196-3108.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001713t1_457-3366.p1
OG0000007	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001678t1_47-2914.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001735t1_84-2960.p1
OG0000008	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001177t1_70-3468.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001203t1_41-3439.p1
OG0000009	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001268t1_9-3287.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001306t1_9-3287.p1
OG0000010	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001273t1_147-3281.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001338t1_103-3309.p1
OG0000014	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000125t1_400-8376.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000103t1_16-7977.p1
OG0000015	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001051t1_101-3652.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001090t1_100-3633.p1
OG0000016	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001599t1_14-2722.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001865t1_100-2880.p1
OG0000017	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001853t1_62-2713.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001885t1_30-2699.p1
OG0000018	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000626t1_104-4411.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000588t1_99-4511.p1
OG0000019	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm003181t1_208-2139.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000133t1_193-5394.p1
OG0000020	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000663t1_99-4331.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000683t1_142-4356.p1
OG0000024	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001119t1_272-3742.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001141t1_107-3571.p1
OG0000025	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm001199t1_467-3802.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm001228t1_125-3451.p1
OG0000027	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000094t1_159-8705.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000062t1_509-9357.p1
OG0000028	species04.transcriptome.dna.fa.transdecoder.pep|CalsaE_EVm000958t1_401-3562.p1	species07.transcriptome.dna.fa.transdecoder.pep|ParausEVm000999t1_226-3714.p1
