Orthogroup	species09.transcriptome.dna.fa.transdecoder.pep_defl	species10.transcriptome.dna.fa.transdecoder.pep_defl
OG0000000	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000082t1_2-4888.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000013t1_180-7301.p1
OG0000001	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000155t1_453-4658.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000957t1_124-2838.p1
OG0000003	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000318t1_254-3760.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000468t1_101-3604.p1
OG0000004	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm001369t1_599-2272.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001916t1_335-1936.p1
OG0000006	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000600t1_400-3300.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000788t1_526-3432.p1
OG0000007	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000811t1_189-2747.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000822t1_103-2949.p1
OG0000008	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000363t1_31-3429.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000504t1_44-3442.p1
OG0000011	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm001818t1_1-1827.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001240t1_5-2437.p1
OG0000012	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000718t1_30-2684.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000700t1_57-3077.p1
OG0000013	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000780t1_500-2674.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm001005t1_656-2674.p1
OG0000016	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000662t1_98-2878.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000864t1_114-2894.p1
OG0000020	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000147t1_127-4323.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000225t1_143-4360.p1
OG0000021	species09.transcriptome.dna.fa.transdecoder.pep|Cuaame_EVm000278t1_131-3778.p1	species10.transcriptome.dna.fa.transdecoder.pep|AlpvirEVm000397t1_153-3800.p1
